model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,95.48940553882196,15.244594136755884,0.0014398304047062993,27.59248995780945,0.001,3,128,4,1,cuda,2000,True,100,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,243.39455739625168,15.244594136755884,0.0022666810546070337,27.588579893112183,0.001,3,128,4,1,cuda,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,184.46482414031124,15.244594136755884,0.0022883941419422626,27.549154043197632,0.001,3,128,4,1,cuda,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,125.47984777652276,15.244594136755884,0.0018201149068772793,27.54575800895691,0.001,3,128,4,1,cuda,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,126.93730651773761,15.244594136755884,0.001736850943416357,27.544210195541382,0.001,3,128,4,1,cuda,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,178.7108891294344,15.244594136755884,0.0021853444632142782,27.55483078956604,0.001,3,128,4,1,cuda,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,127.612257624247,15.244594136755884,0.0014340041670948267,27.547617197036743,0.001,3,128,4,1,cuda,2000,True,120,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,137.03034141775436,15.244594136755884,0.0017126420279964805,27.54141902923584,0.001,3,128,4,1,cuda,2000,True,120,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,118.4698873619478,15.244594136755884,0.0015263828681781888,27.592077016830444,0.001,3,128,4,1,cuda,2000,True,120,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,111.31100966365462,15.244594136755884,0.0014439979568123817,27.548940181732178,0.001,3,128,4,1,cuda,2000,True,120,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,110.36052412776104,15.244594136755884,0.001473399344831705,27.548344135284424,0.001,3,128,4,1,cuda,2000,True,120,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,127.57314021711848,15.244594136755884,0.001721855136565864,27.558691024780273,0.001,3,128,4,1,cuda,2000,True,120,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,177.2130827999498,15.244594136755884,0.002140314783900976,27.549088716506958,0.001,3,128,4,1,cuda,2000,True,120,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,105.15271633408635,15.244594136755884,0.0014778169570490718,27.590548992156982,0.001,3,128,4,1,cuda,2000,True,120,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,104.48227676330322,15.244594136755884,0.0015561309410259128,27.546945095062256,0.001,3,128,4,1,cuda,2000,True,120,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,124.33090434655288,15.244594136755884,0.0019118385389447212,27.542410135269165,0.001,3,128,4,1,cuda,2000,True,120,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,219.38099272088354,15.244594136755884,0.0021923070307821035,27.586267471313477,0.001,3,128,4,1,cuda,2000,True,120,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,198.36438069988287,15.244594136755884,0.002472484018653631,27.551530838012695,0.001,3,128,4,1,cuda,2000,True,120,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,152.65643171644913,15.244594136755884,0.0018999285530298948,27.544559478759766,0.001,3,128,4,1,cuda,2000,True,120,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,133.31376155664324,15.244594136755884,0.0018097830470651388,27.546106815338135,0.001,3,128,4,1,cuda,2000,True,120,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,141.13576048987616,15.244594136755884,0.0020666804630309343,27.546875715255737,0.001,3,128,4,1,cuda,2000,True,120,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,134.2929779011881,15.244594136755884,0.0017633142415434122,27.54505968093872,0.001,3,128,4,1,cuda,2000,True,150,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,142.63603502551874,15.244594136755884,0.0018173374701291323,27.54861617088318,0.001,3,128,4,1,cuda,2000,True,150,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,89.01698983433735,15.244594136755884,0.0013701478019356728,27.55630350112915,0.001,3,128,4,1,cuda,2000,True,150,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,106.13279289031125,15.244594136755884,0.0013846009969711304,27.551148414611816,0.001,3,128,4,1,cuda,2000,True,150,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,108.54460419804217,15.244594136755884,0.0015208427794277668,27.550670862197876,0.001,3,128,4,1,cuda,2000,True,150,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,199.8670450029284,15.244594136755884,0.0023689749650657177,27.551377058029175,0.001,3,128,4,1,cuda,2000,True,150,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,196.82261337014725,15.244594136755884,0.002289043040946126,27.550200700759888,0.001,3,128,4,1,cuda,2000,True,150,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,137.31675268783468,15.244594136755884,0.0016650942852720618,27.54395818710327,0.001,3,128,4,1,cuda,2000,True,150,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,131.45644557396253,15.244594136755884,0.001779831014573574,27.58078622817993,0.001,3,128,4,1,cuda,2000,True,150,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,146.48755699882864,15.244594136755884,0.002166779711842537,27.540247440338135,0.001,3,128,4,1,cuda,2000,True,150,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.39603335215864,15.244594136755884,0.002697116695344448,27.592520236968994,0.001,3,128,4,1,cuda,2000,True,150,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,262.4711201577142,15.244594136755884,0.0026228392962366343,27.549720287322998,0.001,3,128,4,1,cuda,2000,True,150,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,249.0024878158467,15.244594136755884,0.00242749135941267,27.57165813446045,0.001,3,128,4,1,cuda,2000,True,150,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,140.9556075865964,15.244594136755884,0.0019473719876259565,27.543487548828125,0.001,3,128,4,1,cuda,2000,True,150,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,179.68871187876505,15.244594136755884,0.0021445732563734055,27.54259467124939,0.001,3,128,4,1,cuda,2000,True,150,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,162.27656459170012,15.244594136755884,0.0019006166839972138,27.538686513900757,0.001,3,128,4,1,cuda,2000,True,200,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,173.23108972347725,15.244594136755884,0.0020907314028590918,27.53980851173401,0.001,3,128,4,1,cuda,2000,True,200,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,136.32190872866465,15.244594136755884,0.0016405164496973157,27.54361343383789,0.001,3,128,4,1,cuda,2000,True,200,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,116.21962459211848,15.244594136755884,0.0013930833665654063,27.556581258773804,0.001,3,128,4,1,cuda,2000,True,200,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,117.34475401606426,15.244594136755884,0.0014661483000963926,27.539745807647705,0.001,3,128,4,1,cuda,2000,True,200,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,135.45392115336347,15.244594136755884,0.0014897522050887346,27.548004865646362,0.001,3,128,4,1,cuda,2000,True,200,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,356.01497918758366,15.244594136755884,0.004208486061543226,27.54576587677002,0.001,3,128,4,1,cuda,2000,True,200,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,184.04237130814926,15.244594136755884,0.002142280340194702,27.590561866760254,0.001,3,128,4,1,cuda,2000,True,200,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,201.84052224523091,15.244594136755884,0.0026057467330247164,27.548426628112793,0.001,3,128,4,1,cuda,2000,True,200,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,183.2652328062249,15.244594136755884,0.0022739307023584843,27.559072256088257,0.001,3,128,4,1,cuda,2000,True,200,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,237.96757734061245,15.244594136755884,0.002443121513351798,27.55640482902527,0.001,3,128,4,1,cuda,2000,True,200,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,372.5371512090027,15.244594136755884,0.004262826405465603,27.543046951293945,0.001,3,128,4,1,cuda,2000,True,200,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,170.60522428254686,15.244594136755884,0.00196684873662889,27.54105854034424,0.001,3,128,4,1,cuda,2000,True,200,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.88476823962515,15.244594136755884,0.0031680769752711058,27.53981852531433,0.001,3,128,4,1,cuda,2000,True,200,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,200.57071123033802,15.244594136755884,0.002767751691862941,27.576836824417114,0.001,3,128,4,1,cuda,2000,True,200,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,103.45921576932732,5.757182102133744,0.0024534992408007383,48.92466354370117,0.001,3,256,3,1,cuda,2000,True,80,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,128.17471317561913,5.757182102133744,0.0027640725020319223,48.935044050216675,0.001,3,256,3,1,cuda,2000,True,80,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,105.03740090570616,5.757182102133744,0.002438857452943921,48.934316635131836,0.001,3,256,3,1,cuda,2000,True,80,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,84.94272532839692,5.757182102133744,0.00241639232262969,48.88511872291565,0.001,3,256,3,1,cuda,2000,True,80,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,94.0510531710174,5.757182102133744,0.0025364782195538282,48.884305477142334,0.001,3,256,3,1,cuda,2000,True,80,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,82.2100498347557,5.757182102133744,0.0017666631611064076,48.901437759399414,0.001,3,256,3,1,cuda,2000,True,80,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,91.74330263763387,5.757182102133744,0.0018096525454893708,48.899354457855225,0.001,3,256,3,1,cuda,2000,True,80,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,82.81783514265395,5.757182102133744,0.0017412812449038029,48.99127554893494,0.001,3,256,3,1,cuda,2000,True,80,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,57.320035349732265,5.757182102133744,0.0015569658717140555,48.91109776496887,0.001,3,256,3,1,cuda,2000,True,80,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,67.56888230003347,5.757182102133744,0.0021328877191990614,48.869521141052246,0.001,3,256,3,1,cuda,2000,True,80,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,123.60917367386212,5.757182102133744,0.0029627270996570587,48.92281651496887,0.001,3,256,3,1,cuda,2000,True,80,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,116.61769735190764,5.757182102133744,0.0028206573333591223,48.87450075149536,0.001,3,256,3,1,cuda,2000,True,80,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,102.5735703229585,5.757182102133744,0.002646505367010832,48.8991756439209,0.001,3,256,3,1,cuda,2000,True,80,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,81.04283932605422,5.757182102133744,0.002470620907843113,48.90001344680786,0.001,3,256,3,1,cuda,2000,True,80,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,82.78303317436412,5.757182102133744,0.0026573350187391043,48.91296625137329,0.001,3,256,3,1,cuda,2000,True,80,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,96.12599747950134,5.757182102133744,0.002332801930606365,48.95695495605469,0.001,3,256,3,1,cuda,2000,True,100,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,118.01223252384538,5.757182102133744,0.0025649056769907475,48.91420578956604,0.001,3,256,3,1,cuda,2000,True,100,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,98.11554813002007,5.757182102133744,0.0023726937361061573,48.93061971664429,0.001,3,256,3,1,cuda,2000,True,100,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,79.54389432730923,5.757182102133744,0.002348626498132944,48.90528988838196,0.001,3,256,3,1,cuda,2000,True,100,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,89.78760353915662,5.757182102133744,0.0024388330057263374,48.91615295410156,0.001,3,256,3,1,cuda,2000,True,100,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,49.26410721009036,5.757182102133744,0.0008664535125717521,48.936384201049805,0.001,3,256,3,1,cuda,2000,True,100,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,67.82945976614792,5.757182102133744,0.0010751598747447133,48.90042757987976,0.001,3,256,3,1,cuda,2000,True,100,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,69.14788842871486,5.757182102133744,0.0015540884342044592,48.868441581726074,0.001,3,256,3,1,cuda,2000,True,100,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,41.14358737031459,5.757182102133744,0.0008101018029265106,48.918678760528564,0.001,3,256,3,1,cuda,2000,True,100,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,48.56944313713186,5.757182102133744,0.0010444273939356208,48.878416776657104,0.001,3,256,3,1,cuda,2000,True,100,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,90.34167268030455,5.757182102133744,0.0023421815130859613,48.85431718826294,0.001,3,256,3,1,cuda,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,83.76643161186412,5.757182102133744,0.0016884979559108615,48.92568373680115,0.001,3,256,3,1,cuda,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,135.3510761797189,5.757182102133744,0.003125611459836364,48.84238123893738,0.001,3,256,3,1,cuda,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,71.97427601029116,5.757182102133744,0.0022785011678934097,48.85062623023987,0.001,3,256,3,1,cuda,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,109.23567839064592,5.757182102133744,0.0027560810558497906,48.84716057777405,0.001,3,256,3,1,cuda,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,95.71873561956158,5.757182102133744,0.00220440118573606,48.85041069984436,0.001,3,256,3,1,cuda,2000,True,120,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,106.19213834504686,5.757182102133744,0.002501237438991666,48.85074162483215,0.001,3,256,3,1,cuda,2000,True,120,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,74.6843859814257,5.757182102133744,0.0021714097820222378,48.83427548408508,0.001,3,256,3,1,cuda,2000,True,120,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,66.03292858935743,5.757182102133744,0.002148062689229846,48.83071565628052,0.001,3,256,3,1,cuda,2000,True,120,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,73.00401344963186,5.757182102133744,0.0022965874522924423,48.852036237716675,0.001,3,256,3,1,cuda,2000,True,120,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29.90193717578648,5.757182102133744,0.0005076558445580304,48.88511371612549,0.001,3,256,3,1,cuda,2000,True,120,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,51.34676335550535,5.757182102133744,0.0007069199346005917,48.86844825744629,0.001,3,256,3,1,cuda,2000,True,120,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,27.664228528698125,5.757182102133744,0.0004542289534583688,48.88083553314209,0.001,3,256,3,1,cuda,2000,True,120,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,21.2216718436245,5.757182102133744,0.0003409518103580922,48.87781739234924,0.001,3,256,3,1,cuda,2000,True,120,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,57.708947770247654,5.757182102133744,0.0010799450101330876,48.86454772949219,0.001,3,256,3,1,cuda,2000,True,120,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,125.83758602116801,5.757182102133744,0.00280506513081491,48.82019829750061,0.001,3,256,3,1,cuda,2000,True,120,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,106.78670018616131,5.757182102133744,0.0025448319502174854,48.83904433250427,0.001,3,256,3,1,cuda,2000,True,120,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,107.54389301999666,5.757182102133744,0.0026046428829431534,48.855486154556274,0.001,3,256,3,1,cuda,2000,True,120,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,107.33763962098394,5.757182102133744,0.0028398879803717136,48.832358837127686,0.001,3,256,3,1,cuda,2000,True,120,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,87.11491539072958,5.757182102133744,0.0025864129420369864,48.80353832244873,0.001,3,256,3,1,cuda,2000,True,120,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,72.69802386629853,5.757182102133744,0.0021868660114705563,48.83276319503784,0.001,3,256,3,1,cuda,2000,True,150,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,95.4377248577644,5.757182102133744,0.0022597520146518946,48.870378255844116,0.001,3,256,3,1,cuda,2000,True,150,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,62.552560502426374,5.757182102133744,0.0018009082414209843,48.92848229408264,0.001,3,256,3,1,cuda,2000,True,150,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,69.180007791583,5.757182102133744,0.0018905849428847432,48.875293016433716,0.001,3,256,3,1,cuda,2000,True,150,15
