model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,72.42432228915662,5.757182102133744,0.0019697232637554407,48.851892709732056,0.001,3,256,3,1,cuda,2000,True,150,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,23.777063985107095,5.757182102133744,0.00035792277776636183,48.87647581100464,0.001,3,256,3,1,cuda,2000,True,150,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,73.59737909973227,5.757182102133744,0.0005796749610453844,48.87719440460205,0.001,3,256,3,1,cuda,2000,True,150,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,22.25437296059237,5.757182102133744,0.0003220324870198965,48.94572043418884,0.001,3,256,3,1,cuda,2000,True,150,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,22.55263763386881,5.757182102133744,0.0003729964082594961,48.939194679260254,0.001,3,256,3,1,cuda,2000,True,150,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31.668171383450467,5.757182102133744,0.0005259352037683129,48.91058564186096,0.001,3,256,3,1,cuda,2000,True,150,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,88.06864829108099,5.757182102133744,0.001233233604580164,48.86234450340271,0.001,3,256,3,1,cuda,2000,True,150,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.13550687123495,5.757182102133744,0.0022612824104726315,48.85258626937866,0.001,3,256,3,1,cuda,2000,True,150,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,115.31210126966198,5.757182102133744,0.0023693330585956573,48.87324619293213,0.001,3,256,3,1,cuda,2000,True,150,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,69.80329651941098,5.757182102133744,0.001100341440178454,48.85761117935181,0.001,3,256,3,1,cuda,2000,True,150,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,99.71378613411981,5.757182102133744,0.0017276844009757042,48.835044860839844,0.001,3,256,3,1,cuda,2000,True,150,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29.862192258617803,5.757182102133744,0.0004679991980083287,48.87877058982849,0.001,3,256,3,1,cuda,2000,True,200,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,74.82425535475234,5.757182102133744,0.0009531038231216371,48.8626389503479,0.001,3,256,3,1,cuda,2000,True,200,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,44.44508372029786,5.757182102133744,0.0007143175462260842,48.86756944656372,0.001,3,256,3,1,cuda,2000,True,200,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,63.84552271586345,5.757182102133744,0.002268390730023384,48.888277769088745,0.001,3,256,3,1,cuda,2000,True,200,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,56.26012382864793,5.757182102133744,0.0008312762365676463,48.88630557060242,0.001,3,256,3,1,cuda,2000,True,200,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,25.374585581910978,5.757182102133744,0.0003355495573487133,48.890897035598755,0.001,3,256,3,1,cuda,2000,True,200,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30.08403143825301,5.757182102133744,0.0003333317581564188,48.883248805999756,0.001,3,256,3,1,cuda,2000,True,200,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,17.543102095883533,5.757182102133744,0.00019401921599637717,48.892168045043945,0.001,3,256,3,1,cuda,2000,True,200,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,15.109888773845382,5.757182102133744,0.0001990676682908088,48.88639450073242,0.001,3,256,3,1,cuda,2000,True,200,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,185.34823800409973,5.757182102133744,0.0025564341340214014,48.884013414382935,0.001,3,256,3,1,cuda,2000,True,200,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,54.41254863202811,5.757182102133744,0.0004977175267413259,48.880861043930054,0.001,3,256,3,1,cuda,2000,True,200,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,529.3000543842035,5.757182102133744,0.0034595795441418886,48.92221808433533,0.001,3,256,3,1,cuda,2000,True,200,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,113.54796137675703,5.757182102133744,0.0011818648781627417,48.85501265525818,0.001,3,256,3,1,cuda,2000,True,200,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,28.161573376840696,5.757182102133744,0.00036230264231562614,48.890809774398804,0.001,3,256,3,1,cuda,2000,True,200,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,55.47035015060241,5.757182102133744,0.0006517442525364459,48.95770502090454,0.001,3,256,3,1,cuda,2000,True,200,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,59.51215277777778,3.8504960811851583,0.0007617844385094941,68.478600025177,0.001,3,256,4,1,cuda,2000,True,80,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,65.35334698167671,3.8504960811851583,0.0011354520684108138,68.57749629020691,0.001,3,256,4,1,cuda,2000,True,80,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,54.6003061726071,3.8504960811851583,0.0011966860620304942,68.44320774078369,0.001,3,256,4,1,cuda,2000,True,80,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,27.03923375794846,3.8504960811851583,0.00048290606355294585,68.4168643951416,0.001,3,256,4,1,cuda,2000,True,80,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,32.35177297732597,3.8504960811851583,0.00044389916001819074,68.42187428474426,0.001,3,256,4,1,cuda,2000,True,80,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6.319913769661981,3.8504960811851583,5.7223678595619276e-05,68.45335578918457,0.001,3,256,4,1,cuda,2000,True,80,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,64.2965717034806,3.8504960811851583,0.0003818969416897744,68.45767831802368,0.001,3,256,4,1,cuda,2000,True,80,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6.256335236780455,3.8504960811851583,9.460957517148927e-05,68.44050312042236,0.001,3,256,4,1,cuda,2000,True,80,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30.754012142319276,3.8504960811851583,0.000133107096189633,68.39638328552246,0.001,3,256,4,1,cuda,2000,True,80,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9.498832569862785,3.8504960811851583,0.00012391101336106658,68.38579988479614,0.001,3,256,4,1,cuda,2000,True,80,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,133.5744200761379,3.8504960811851583,0.0001973367907339707,68.39960837364197,0.001,3,256,4,1,cuda,2000,True,80,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6.237285077811245,3.8504960811851583,7.879386248532683e-05,68.41602849960327,0.001,3,256,4,1,cuda,2000,True,80,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,50.31543883868809,3.8504960811851583,0.00011465021088952199,68.38305735588074,0.001,3,256,4,1,cuda,2000,True,80,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,367.74466485734604,3.8504960811851583,0.0028567537665367126,68.37707495689392,0.001,3,256,4,1,cuda,2000,True,80,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,42.77136279492972,3.8504960811851583,5.030710599385202e-05,68.39524388313293,0.001,3,256,4,1,cuda,2000,True,80,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,49.3005812311747,3.8504960811851583,0.0002871626929845661,68.44202160835266,0.001,3,256,4,1,cuda,2000,True,100,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,27.804386818105755,3.8504960811851583,0.00017451110761612654,68.38435196876526,0.001,3,256,4,1,cuda,2000,True,100,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,24.764596144996652,3.8504960811851583,0.00032070776796899736,68.42700362205505,0.001,3,256,4,1,cuda,2000,True,100,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,24.252589786228246,3.8504960811851583,0.00022614593035541475,68.41852283477783,0.001,3,256,4,1,cuda,2000,True,100,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,35.07108250711178,3.8504960811851583,0.00048714116564951837,68.48588037490845,0.001,3,256,4,1,cuda,2000,True,100,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,74.66408472431392,3.8504960811851583,0.00015628623077645898,68.3976469039917,0.001,3,256,4,1,cuda,2000,True,100,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2.9045753325803214,3.8504960811851583,2.5650135285104625e-05,68.40245127677917,0.001,3,256,4,1,cuda,2000,True,100,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3.0042304635207495,3.8504960811851583,2.6841908038477413e-05,68.38320875167847,0.001,3,256,4,1,cuda,2000,True,100,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7.076896126171352,3.8504960811851583,4.84658703499008e-05,68.37159562110901,0.001,3,256,4,1,cuda,2000,True,100,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,37.748118777192104,3.8504960811851583,0.0002111616631736979,68.38156580924988,0.001,3,256,4,1,cuda,2000,True,100,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11.725172826723561,3.8504960811851583,2.1711464796680957e-05,68.42439484596252,0.001,3,256,4,1,cuda,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,94.71971218206158,3.8504960811851583,0.00015495486150030047,68.4067165851593,0.001,3,256,4,1,cuda,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,22.90911955112115,3.8504960811851583,8.633183460915461e-05,68.39933633804321,0.001,3,256,4,1,cuda,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11.090515708668006,3.8504960811851583,0.00013546101399697363,68.40998721122742,0.001,3,256,4,1,cuda,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6.274301633617805,3.8504960811851583,3.371358252479695e-05,68.42540860176086,0.001,3,256,4,1,cuda,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,43.189474042001336,3.8504960811851583,0.0002800273650791496,68.40899467468262,0.001,3,256,4,1,cuda,2000,True,120,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31.725181977911646,3.8504960811851583,0.00022577289200853556,68.42759227752686,0.001,3,256,4,1,cuda,2000,True,120,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,20.600916687583666,3.8504960811851583,0.00016201951075345278,68.37025547027588,0.001,3,256,4,1,cuda,2000,True,120,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,19.8114672230589,3.8504960811851583,0.00021378678502514958,68.40993189811707,0.001,3,256,4,1,cuda,2000,True,120,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,16.352048820281123,3.8504960811851583,0.0001837795862229541,68.39118790626526,0.001,3,256,4,1,cuda,2000,True,120,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31.176393072289155,3.8504960811851583,0.00011524294677656144,68.45736241340637,0.001,3,256,4,1,cuda,2000,True,120,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,44.40312552292503,3.8504960811851583,0.00034978080657310784,68.4090223312378,0.001,3,256,4,1,cuda,2000,True,120,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4.3489779430220885,3.8504960811851583,4.536352207651362e-05,68.39335870742798,0.001,3,256,4,1,cuda,2000,True,120,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,24.05033545640897,3.8504960811851583,0.0001709182106424123,68.38639450073242,0.001,3,256,4,1,cuda,2000,True,120,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5.495684561161312,3.8504960811851583,4.3480918975546956e-05,68.39565110206604,0.001,3,256,4,1,cuda,2000,True,120,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,673.982155183233,3.8504960811851583,0.00515702273696661,68.4368188381195,0.001,3,256,4,1,cuda,2000,True,120,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1174.4480330174865,3.8504960811851583,0.013892537914216518,68.41804552078247,0.001,3,256,4,1,cuda,2000,True,120,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.02723718248307705,68.40816450119019,0.001,3,256,4,1,cuda,2000,True,120,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8.74849266859103,3.8504960811851583,3.403091250220314e-05,68.4065248966217,0.001,3,256,4,1,cuda,2000,True,120,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1150.861836669595,3.8504960811851583,0.021910658106207848,68.4039146900177,0.001,3,256,4,1,cuda,2000,True,120,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14.69183766315261,3.8504960811851583,0.00010979657963616773,68.37600255012512,0.001,3,256,4,1,cuda,2000,True,150,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,22.89925718498996,3.8504960811851583,0.00013066676910966635,68.39510655403137,0.001,3,256,4,1,cuda,2000,True,150,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12.675318461345382,3.8504960811851583,0.00012387949391268194,68.35917973518372,0.001,3,256,4,1,cuda,2000,True,150,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,19.243314403447123,3.8504960811851583,0.00012365379370748997,68.38245511054993,0.001,3,256,4,1,cuda,2000,True,150,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,27.771320960927042,3.8504960811851583,0.00011747943790396675,68.445152759552,0.001,3,256,4,1,cuda,2000,True,150,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,414.5114154534806,3.8504960811851583,0.0020058739464730024,68.38091802597046,0.001,3,256,4,1,cuda,2000,True,150,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3.7819258806057565,3.8504960811851583,2.3080499886418693e-05,68.44014096260071,0.001,3,256,4,1,cuda,2000,True,150,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7.0436080258534135,3.8504960811851583,3.605513848015107e-05,68.386239528656,0.001,3,256,4,1,cuda,2000,True,150,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9.814356383868809,3.8504960811851583,4.053795782965608e-05,68.38783264160156,0.001,3,256,4,1,cuda,2000,True,150,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,113.80988406752007,3.8504960811851583,0.00022997829364612699,68.38167643547058,0.001,3,256,4,1,cuda,2000,True,150,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,614.7133338039658,3.8504960811851583,0.004644975531846285,68.62382197380066,0.001,3,256,4,1,cuda,2000,True,150,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.03027883544564247,68.47405576705933,0.001,3,256,4,1,cuda,2000,True,150,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13.774646764139893,3.8504960811851583,7.029624975984916e-05,68.43763613700867,0.001,3,256,4,1,cuda,2000,True,150,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,26.116252771502676,3.8504960811851583,6.170092092361301e-05,68.4693603515625,0.001,3,256,4,1,cuda,2000,True,150,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,68.7940250585676,3.8504960811851583,0.00014527523308061063,68.4663074016571,0.001,3,256,4,1,cuda,2000,True,150,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,27.232540840445115,3.8504960811851583,7.280912541318685e-05,68.3702712059021,0.001,3,256,4,1,cuda,2000,True,200,15
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,33.38414726614793,3.8504960811851583,0.00015930444351397455,68.36002683639526,0.001,3,256,4,1,cuda,2000,True,200,15
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,85.65785799447791,3.8504960811851583,0.0009272407041862607,68.38221573829651,0.001,3,256,4,1,cuda,2000,True,200,15
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,15.644382216365463,3.8504960811851583,0.0001287952036364004,68.36756825447083,0.001,3,256,4,1,cuda,2000,True,200,15
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,18.633156323209505,3.8504960811851583,0.00011728040408343077,68.38902735710144,0.001,3,256,4,1,cuda,2000,True,200,15
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,38.40419490461847,3.8504960811851583,0.00014366063987836242,68.38775563240051,0.001,3,256,4,1,cuda,2000,True,200,30
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4.424477859354083,3.8504960811851583,5.765314563177526e-05,68.41982913017273,0.001,3,256,4,1,cuda,2000,True,200,30
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7.227386106927711,3.8504960811851583,9.62653721217066e-05,68.41495084762573,0.001,3,256,4,1,cuda,2000,True,200,30
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3.494549813838688,3.8504960811851583,3.98489210056141e-05,68.37652015686035,0.001,3,256,4,1,cuda,2000,True,200,30
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10.603128660475234,3.8504960811851583,7.828279194654897e-05,68.37832164764404,0.001,3,256,4,1,cuda,2000,True,200,30
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.028051871806383133,68.442617893219,0.001,3,256,4,1,cuda,2000,True,200,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1217.552561809739,3.8504960811851583,0.01644698716700077,68.42039847373962,0.001,3,256,4,1,cuda,2000,True,200,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,45.09713201765395,3.8504960811851583,0.00016177649376913905,68.4109137058258,0.001,3,256,4,1,cuda,2000,True,200,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,643.1417349083836,3.8504960811851583,0.008307869546115398,68.41563582420349,0.001,3,256,4,1,cuda,2000,True,200,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.027776695787906647,68.42254400253296,0.001,3,256,4,1,cuda,2000,True,200,45
