model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,a,s,original_psnr
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,478.71102770456827,3.8504960811851583,0.0080851418897509,137.8513252735138,0.001,256,4,2000,1,1000,5.0,5.0,33.39678116655774
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,407.05764464106426,3.8504960811851583,0.0078432001173496,137.85099530220032,0.001,256,4,2000,1,1000,5.0,5.0,34.10095633456319
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,417.8226068335844,3.8504960811851583,0.0080260755494236,137.85436725616455,0.001,256,4,2000,1,1000,5.0,5.0,33.9875961442135
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.07915124037817,3.8504960811851583,0.004834720864892,137.84684300422668,0.001,256,4,2000,1,1000,5.0,10.0,35.353390192978665
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.0811775748829,3.8504960811851583,0.0046612522564828,137.94977259635925,0.001,256,4,2000,1,1000,5.0,10.0,35.78714750074275
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,219.09031961178044,3.8504960811851583,0.0039271395653486,137.83713626861572,0.001,256,4,2000,1,1000,5.0,10.0,36.791283598511306
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.04342892402943,3.8504960811851583,0.0037344021257013,137.85737562179563,0.001,256,4,2000,1,1000,5.0,10.0,37.07905692860054
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,207.34187269912985,3.8504960811851583,0.0039034327492117,137.85226607322693,0.001,256,4,2000,1,1000,5.0,10.0,37.03064532028695
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,145.74467793047188,3.8504960811851583,0.0022902267519384,137.95974206924438,0.001,256,4,2000,1,1000,5.0,20.0,38.561588439132514
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,159.6536327602075,3.8504960811851583,0.0021317731589078,137.96866178512573,0.001,256,4,2000,1,1000,5.0,20.0,38.165727438386185
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,146.9705606279284,3.8504960811851583,0.0022555051837116,137.9645254611969,0.001,256,4,2000,1,1000,5.0,20.0,38.52521197945855
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,154.87637267821285,3.8504960811851583,0.0023327220696955,138.00495862960815,0.001,256,4,2000,1,1000,5.0,20.0,38.29766380188901
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,126.71845454735607,3.8504960811851583,0.0020822684746235,137.99037981033325,0.001,256,4,2000,1,1000,5.0,20.0,39.16911681125587
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,380.0246519933903,3.8504960811851583,0.0065275765955448,137.87442469596863,0.001,256,4,2000,1,1000,10.0,0.1,34.39939778788605
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,416.9873818189424,3.8504960811851583,0.0065709673799574,137.86737370491028,0.001,256,4,2000,1,1000,10.0,0.1,33.99628635494334
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,373.4155057730924,3.8504960811851583,0.0062552825547754,137.82644391059875,0.001,256,4,2000,1,1000,10.0,0.1,34.47559201056879
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,298.69930503263055,3.8504960811851583,0.0058970879763364,137.85033011436462,0.001,256,4,2000,1,1000,10.0,0.1,35.445173366110524
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.3573957287483,3.8504960811851583,0.0064881551079452,137.84678769111633,0.001,256,4,2000,1,1000,10.0,0.1,34.76481607273229
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.824460602828,3.8504960811851583,0.0065020099282264,137.85876035690308,0.001,256,4,2000,1,1000,10.0,1.0,34.1248480288029
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,586.0920727179551,3.8504960811851583,0.0081372717395424,137.86314988136292,0.001,256,4,2000,1,1000,10.0,1.0,32.51785701465204
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,433.1546733810241,3.8504960811851583,0.0073139355517923,137.83366799354553,0.001,256,4,2000,1,1000,10.0,1.0,33.83108544328172
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,378.5222138554217,3.8504960811851583,0.0071331760846078,137.84293818473816,0.001,256,4,2000,1,1000,10.0,1.0,34.41660177290986
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,329.35357576137886,3.8504960811851583,0.0065465993247926,137.83876061439514,0.001,256,4,2000,1,1000,10.0,1.0,35.020891658688484
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.69256322163653,3.8504960811851583,0.0052947597578167,137.83113431930542,0.001,256,4,2000,1,1000,10.0,5.0,35.51858599155074
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,444.042632770666,3.8504960811851583,0.0072852768935263,137.8439555168152,0.001,256,4,2000,1,1000,10.0,5.0,33.72326879805186
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,351.8672058023762,3.8504960811851583,0.0058139343746006,137.8469944000244,0.001,256,4,2000,1,1000,10.0,5.0,34.73372756506329
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.5388886274264,3.8504960811851583,0.0058942292816936,137.83416414260864,0.001,256,4,2000,1,1000,10.0,5.0,35.40408218933764
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.2852673715696,3.8504960811851583,0.0062008202075958,137.8754758834839,0.001,256,4,2000,1,1000,10.0,5.0,35.40773653255913
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.908586167587,3.8504960811851583,0.0035691882949322,137.92044830322266,0.001,256,4,2000,1,1000,10.0,10.0,36.36100265527051
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.31978042377847,3.8504960811851583,0.0044819717295467,137.90222477912903,0.001,256,4,2000,1,1000,10.0,10.0,35.46527745370661
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.6143754706325,3.8504960811851583,0.0039977133274078,137.8538773059845,0.001,256,4,2000,1,1000,10.0,10.0,36.104705669826764
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,227.6131374456158,3.8504960811851583,0.0038251525256782,137.8435833454132,0.001,256,4,2000,1,1000,10.0,10.0,36.62554223577107
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,230.70760516022423,3.8504960811851583,0.0044467900879681,137.87388730049133,0.001,256,4,2000,1,1000,10.0,10.0,36.56689637710756
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,111.84543512592036,3.8504960811851583,0.0016297833062708,137.98455214500427,0.001,256,4,2000,1,1000,10.0,20.0,39.711332853239796
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,132.28787546017404,3.8504960811851583,0.0020160011481493,138.0124294757843,0.001,256,4,2000,1,1000,10.0,20.0,38.982315070137446
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,143.0438015081158,3.8504960811851583,0.002167877042666,137.98827242851257,0.001,256,4,2000,1,1000,10.0,20.0,38.64282505424452
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,102.81395111696789,3.8504960811851583,0.0015841787680983,138.04593992233276,0.001,256,4,2000,1,1000,10.0,20.0,40.076994994578065
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,89.8422295954652,3.8504960811851583,0.001615778193809,138.03475689888,0.001,256,4,2000,1,1000,10.0,20.0,40.66271027586348
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,168.71348545222557,3.8504960811851583,0.0033940926659852,137.8299012184143,0.001,256,4,2000,1,1000,20.0,0.1,37.926017511606744
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.49648071452475,3.8504960811851583,0.0043947380036115,137.82589650154114,0.001,256,4,2000,1,1000,20.0,0.1,35.65674650323224
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,197.4083037880689,3.8504960811851583,0.0035006934776902,137.82646536827087,0.001,256,4,2000,1,1000,20.0,0.1,37.24386131874766
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.1694590863454,3.8504960811851583,0.0044210106134414,137.91234350204468,0.001,256,4,2000,1,1000,20.0,0.1,36.1122419752276
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,164.93387743683067,3.8504960811851583,0.0038413098081946,137.88701820373535,0.001,256,4,2000,1,1000,20.0,0.1,38.02441679825
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,171.50956952811245,3.8504960811851583,0.0034451778046786,137.86674213409424,0.001,256,4,2000,1,1000,20.0,1.0,37.85463191867555
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,201.4379065742135,3.8504960811851583,0.0039400062523782,137.8417899608612,0.001,256,4,2000,1,1000,20.0,1.0,37.15610349347184
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,196.29496632362785,3.8504960811851583,0.0036890015471726,137.858136177063,0.001,256,4,2000,1,1000,20.0,1.0,37.26842385824757
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,155.8839733935743,3.8504960811851583,0.0036427427548915,137.86378717422485,0.001,256,4,2000,1,1000,20.0,1.0,38.269500815867055
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,162.62681977911646,3.8504960811851583,0.0035054066684097,137.85377192497253,0.001,256,4,2000,1,1000,20.0,1.0,38.08559379455054
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,157.18402385584002,3.8504960811851583,0.0033297773916274,137.8456265926361,0.001,256,4,2000,1,1000,20.0,5.0,38.23343146401137
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,156.1882438608601,3.8504960811851583,0.0033247366081923,137.83591723442078,0.001,256,4,2000,1,1000,20.0,5.0,38.26103206924272
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,139.95833333333334,3.8504960811851583,0.0030846379231661,137.85911989212036,0.001,256,4,2000,1,1000,20.0,5.0,38.737527866370314
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,135.9613859082162,3.8504960811851583,0.0029473674949258,137.8608455657959,0.001,256,4,2000,1,1000,20.0,5.0,38.8633596589797
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,144.28015577936748,3.8504960811851583,0.0034921111073344,137.8499927520752,0.001,256,4,2000,1,1000,20.0,5.0,38.60544946212508
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,159.41006473811913,3.8504960811851583,0.0023649455979466,137.85672760009766,0.001,256,4,2000,1,1000,20.0,10.0,38.172358106139264
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,148.1683347975234,3.8504960811851583,0.0022704694420099,137.87002778053284,0.001,256,4,2000,1,1000,20.0,10.0,38.48996148714053
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,109.167023563002,3.8504960811851583,0.0019733612425625,137.90080070495603,0.001,256,4,2000,1,1000,20.0,10.0,39.816600793312645
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,100.65469299071285,3.8504960811851583,0.0022048070095479,137.87452363967896,0.001,256,4,2000,1,1000,20.0,10.0,40.169175202383364
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,136.43428008910644,3.8504960811851583,0.0024153918493539,137.8794462680817,0.001,256,4,2000,1,1000,20.0,10.0,38.848280451396896
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,98.6425140666834,3.8504960811851583,0.0015610287664458,137.9862928390503,0.001,256,4,2000,1,1000,20.0,20.0,40.25687416329315
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,77.7425875376506,3.8504960811851583,0.001098992768675,138.01526474952698,0.001,256,4,2000,1,1000,20.0,20.0,41.29092557434255
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,87.12389401355422,3.8504960811851583,0.0012908267090097,137.98819661140442,0.001,256,4,2000,1,1000,20.0,20.0,40.79614270738317
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,104.13602195239292,3.8504960811851583,0.0015740301460027,137.97301054000854,0.001,256,4,2000,1,1000,20.0,20.0,40.02150565374819
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,108.78792775267738,3.8504960811851583,0.0018667909316718,137.9775083065033,0.001,256,4,2000,1,1000,20.0,20.0,39.831708445932534
